Year,Economy,Economy Label,CommercialMarket,CommercialMarket Label,Number of port calls,Number of port calls Footnote,Number of port calls Missing value
2020,410,"Korea, Republic of",08,"Liquefied natural gas carriers",668,,
2020,410,"Korea, Republic of",05,"Dry bulk carriers",8257,,
2020,410,"Korea, Republic of",04,"Dry breakbulk carriers",14488,,
2020,410,"Korea, Republic of",06,"Roll-on/ roll-off ships",4560,,
2020,410,"Korea, Republic of",03,"Container ships",21461,,
2020,410,"Korea, Republic of",01,"Passenger ships",3826,,
2020,528,"Netherlands (Kingdom of the)",00,"All ships",117420,,
2020,528,"Netherlands (Kingdom of the)",02,"Liquid bulk carriers",41150,,
2020,528,"Netherlands (Kingdom of the)",07,"Liquefied petroleum gas carriers",2225,,
2020,528,"Netherlands (Kingdom of the)",08,"Liquefied natural gas carriers",183,,
2020,528,"Netherlands (Kingdom of the)",05,"Dry bulk carriers",3838,,
2020,528,"Netherlands (Kingdom of the)",04,"Dry breakbulk carriers",25990,,
2020,528,"Netherlands (Kingdom of the)",06,"Roll-on/ roll-off ships",11785,,
2020,528,"Netherlands (Kingdom of the)",03,"Container ships",11595,,
2020,528,"Netherlands (Kingdom of the)",01,"Passenger ships",20654,,
2020,579,"Norway",00,"All ships",584421,,
2020,579,"Norway",02,"Liquid bulk carriers",5803,,
2020,579,"Norway",07,"Liquefied petroleum gas carriers",1050,,
2020,579,"Norway",08,"Liquefied natural gas carriers",510,,
2020,579,"Norway",05,"Dry bulk carriers",2384,,
2020,579,"Norway",04,"Dry breakbulk carriers",33907,,
2020,579,"Norway",06,"Roll-on/ roll-off ships",3750,,
2020,579,"Norway",03,"Container ships",3159,,
2020,579,"Norway",01,"Passenger ships",533858,,
2020,608,"Philippines",00,"All ships",38640,,
2020,608,"Philippines",02,"Liquid bulk carriers",3975,,
2020,608,"Philippines",07,"Liquefied petroleum gas carriers",459,,
2020,608,"Philippines",05,"Dry bulk carriers",2159,,
2020,608,"Philippines",04,"Dry breakbulk carriers",10266,,
2020,608,"Philippines",06,"Roll-on/ roll-off ships",1237,,
2020,608,"Philippines",03,"Container ships",5181,,
2020,608,"Philippines",01,"Passenger ships",15363,,
2020,643,"Russian Federation",00,"All ships",67438,,
2020,643,"Russian Federation",02,"Liquid bulk carriers",23065,,
2020,643,"Russian Federation",07,"Liquefied petroleum gas carriers",288,,
2020,643,"Russian Federation",08,"Liquefied natural gas carriers",544,,
2020,643,"Russian Federation",05,"Dry bulk carriers",6524,,
2020,643,"Russian Federation",04,"Dry breakbulk carriers",29275,,
2020,643,"Russian Federation",06,"Roll-on/ roll-off ships",2502,,
2020,643,"Russian Federation",03,"Container ships",4184,,
2020,643,"Russian Federation",01,"Passenger ships",1056,,
2020,702,"Singapore",00,"All ships",,,"Not publishable"
2020,702,"Singapore",02,"Liquid bulk carriers",,,"Not publishable"
2020,702,"Singapore",07,"Liquefied petroleum gas carriers",,,"Not publishable"
2020,702,"Singapore",08,"Liquefied natural gas carriers",,,"Not publishable"
2020,702,"Singapore",05,"Dry bulk carriers",,,"Not publishable"
2020,702,"Singapore",04,"Dry breakbulk carriers",,,"Not publishable"
2020,702,"Singapore",06,"Roll-on/ roll-off ships",,,"Not publishable"
2020,702,"Singapore",03,"Container ships",,,"Not publishable"
2020,702,"Singapore",01,"Passenger ships",,,"Not publishable"
2020,724,"Spain",00,"All ships",105046,,
2020,724,"Spain",02,"Liquid bulk carriers",15144,,
2020,724,"Spain",07,"Liquefied petroleum gas carriers",1176,,
2020,724,"Spain",08,"Liquefied natural gas carriers",318,,
2020,724,"Spain",05,"Dry bulk carriers",2943,,
2020,724,"Spain",04,"Dry breakbulk carriers",11584,,
2020,724,"Spain",06,"Roll-on/ roll-off ships",7980,,
2020,724,"Spain",03,"Container ships",14321,,
2020,724,"Spain",01,"Passenger ships",51580,,
2020,752,"Sweden",00,"All ships",67477,,
2020,752,"Sweden",02,"Liquid bulk carriers",6814,,
2020,752,"Sweden",07,"Liquefied petroleum gas carriers",752,,
2020,752,"Sweden",08,"Liquefied natural gas carriers",46,,
2020,752,"Sweden",05,"Dry bulk carriers",1298,,
2020,752,"Sweden",04,"Dry breakbulk carriers",10277,,
2020,752,"Sweden",06,"Roll-on/ roll-off ships",3209,,
2020,752,"Sweden",03,"Container ships",2132,,
2020,752,"Sweden",01,"Passenger ships",42949,,
2020,792,"Türkiye",00,"All ships",169964,,
2020,792,"Türkiye",02,"Liquid bulk carriers",6517,,
2020,792,"Türkiye",07,"Liquefied petroleum gas carriers",724,,
2020,792,"Türkiye",08,"Liquefied natural gas carriers",141,,
2020,792,"Türkiye",05,"Dry bulk carriers",4216,,
2020,792,"Türkiye",04,"Dry breakbulk carriers",19471,,
2020,792,"Türkiye",06,"Roll-on/ roll-off ships",4431,,
2020,792,"Türkiye",03,"Container ships",11594,,
2020,792,"Türkiye",01,"Passenger ships",122870,,
2020,926,"United Kingdom",00,"All ships",158231,,
2020,926,"United Kingdom",02,"Liquid bulk carriers",10712,,
2020,926,"United Kingdom",07,"Liquefied petroleum gas carriers",1641,,
2020,926,"United Kingdom",08,"Liquefied natural gas carriers",206,,
2020,926,"United Kingdom",05,"Dry bulk carriers",1687,,
2020,926,"United Kingdom",04,"Dry breakbulk carriers",15570,,
2020,926,"United Kingdom",06,"Roll-on/ roll-off ships",15290,,
2020,926,"United Kingdom",03,"Container ships",7834,,
2020,926,"United Kingdom",01,"Passenger ships",105291,,
2020,842,"United States of America",00,"All ships",246863,,
2020,842,"United States of America",02,"Liquid bulk carriers",20269,,
2020,842,"United States of America",07,"Liquefied petroleum gas carriers",2326,,
2020,842,"United States of America",08,"Liquefied natural gas carriers",859,,
2020,842,"United States of America",05,"Dry bulk carriers",14117,,
2020,842,"United States of America",04,"Dry breakbulk carriers",6654,,
2020,842,"United States of America",06,"Roll-on/ roll-off ships",5874,,
2020,842,"United States of America",03,"Container ships",20037,,
2020,842,"United States of America",01,"Passenger ships",176727,,
2020,0000,"World",00,"All ships",3906987,,
2020,0000,"World",02,"Liquid bulk carriers",488876,,
2020,0000,"World",07,"Liquefied petroleum gas carriers",52639,,
2020,0000,"World",08,"Liquefied natural gas carriers",12386,,
2020,0000,"World",05,"Dry bulk carriers",266337,,
2020,0000,"World",04,"Dry breakbulk carriers",413961,,
2020,0000,"World",06,"Roll-on/ roll-off ships",166215,,
2020,0000,"World",03,"Container ships",459417,,
2020,0000,"World",01,"Passenger ships",2047156,,
2020,5100,"Africa",00,"All ships",83888,,
2020,5100,"Africa",02,"Liquid bulk carriers",13799,,
2020,5100,"Africa",07,"Liquefied petroleum gas carriers",2325,,
2020,5100,"Africa",08,"Liquefied natural gas carriers",612,,
2020,5100,"Africa",05,"Dry bulk carriers",13222,,
2020,5100,"Africa",04,"Dry breakbulk carriers",17441,,
2020,5100,"Africa",06,"Roll-on/ roll-off ships",5826,,
2020,5100,"Africa",03,"Container ships",21791,,
2020,5100,"Africa",01,"Passenger ships",8872,,
2020,5110,"Northern Africa",00,"All ships",41561,,
2020,5110,"Northern Africa",02,"Liquid bulk carriers",5918,,
2020,5110,"Northern Africa",07,"Liquefied petroleum gas carriers",1434,,
2020,5110,"Northern Africa",08,"Liquefied natural gas carriers",199,,
2020,5110,"Northern Africa",05,"Dry bulk carriers",4818,,
2020,5110,"Northern Africa",04,"Dry breakbulk carriers",8356,,
2020,5110,"Northern Africa",06,"Roll-on/ roll-off ships",3166,,
2020,5110,"Northern Africa",03,"Container ships",10616,,
2020,5110,"Northern Africa",01,"Passenger ships",7054,,
2020,5120,"Sub-Saharan Africa",00,"All ships",42327,,
2020,5120,"Sub-Saharan Africa",02,"Liquid bulk carriers",7881,,
2020,5120,"Sub-Saharan Africa",07,"Liquefied petroleum gas carriers",891,,
2020,5120,"Sub-Saharan Africa",08,"Liquefied natural gas carriers",413,,
2020,5120,"Sub-Saharan Africa",05,"Dry bulk carriers",8404,,
2020,5120,"Sub-Saharan Africa",04,"Dry breakbulk carriers",9085,,
2020,5120,"Sub-Saharan Africa",06,"Roll-on/ roll-off ships",2660,,
2020,5120,"Sub-Saharan Africa",03,"Container ships",11175,,
2020,5120,"Sub-Saharan Africa",01,"Passenger ships",1818,,
2020,5121,"Eastern Africa",00,"All ships",9469,,
2020,5121,"Eastern Africa",02,"Liquid bulk carriers",1817,,
2020,5121,"Eastern Africa",07,"Liquefied petroleum gas carriers",47,,
2020,5121,"Eastern Africa",08,"Liquefied natural gas carriers",,,"Not available or not separately reported"
2020,5121,"Eastern Africa",05,"Dry bulk carriers",1829,,
2020,5121,"Eastern Africa",04,"Dry breakbulk carriers",1809,,
2020,5121,"Eastern Africa",06,"Roll-on/ roll-off ships",693,,
2020,5121,"Eastern Africa",03,"Container ships",2634,,
2020,5121,"Eastern Africa",01,"Passenger ships",640,,
2020,5122,"Middle Africa",00,"All ships",5318,,
2020,5122,"Middle Africa",02,"Liquid bulk carriers",1105,,
2020,5122,"Middle Africa",07,"Liquefied petroleum gas carriers",270,,
2020,5122,"Middle Africa",08,"Liquefied natural gas carriers",110,,
2020,5122,"Middle Africa",05,"Dry bulk carriers",656,,
2020,5122,"Middle Africa",04,"Dry breakbulk carriers",1420,,
2020,5122,"Middle Africa",06,"Roll-on/ roll-off ships",163,,
2020,5122,"Middle Africa",03,"Container ships",1594,,
2020,5122,"Middle Africa",01,"Passenger ships",,,"Not available or not separately reported"
2020,5123,"Southern Africa",00,"All ships",8436,,
2020,5123,"Southern Africa",02,"Liquid bulk carriers",1832,,
2020,5123,"Southern Africa",07,"Liquefied petroleum gas carriers",118,,
2020,5123,"Southern Africa",08,"Liquefied natural gas carriers",,,"Not available or not separately reported"
2020,5123,"Southern Africa",05,"Dry bulk carriers",2996,,
2020,5123,"Southern Africa",04,"Dry breakbulk carriers",802,,
2020,5123,"Southern Africa",06,"Roll-on/ roll-off ships",470,,
2020,5123,"Southern Africa",03,"Container ships",2045,,
2020,5123,"Southern Africa",01,"Passenger ships",173,,
2020,5124,"Western Africa",00,"All ships",19104,,
2020,5124,"Western Africa",02,"Liquid bulk carriers",3127,,
2020,5124,"Western Africa",07,"Liquefied petroleum gas carriers",456,,
2020,5124,"Western Africa",08,"Liquefied natural gas carriers",303,,
2020,5124,"Western Africa",05,"Dry bulk carriers",2923,,
2020,5124,"Western Africa",04,"Dry breakbulk carriers",5054,,
2020,5124,"Western Africa",06,"Roll-on/ roll-off ships",1334,,
2020,5124,"Western Africa",03,"Container ships",4902,,
2020,5124,"Western Africa",01,"Passenger ships",1005,,
2020,5200,"Americas",00,"All ships",495696,,
2020,5200,"Americas",02,"Liquid bulk carriers",54952,,
2020,5200,"Americas",07,"Liquefied petroleum gas carriers",5491,,
2020,5200,"Americas",08,"Liquefied natural gas carriers",1254,,
2020,5200,"Americas",05,"Dry bulk carriers",51069,,
2020,5200,"Americas",04,"Dry breakbulk carriers",24930,,
2020,5200,"Americas",06,"Roll-on/ roll-off ships",16722,,
2020,5200,"Americas",03,"Container ships",61048,,
2020,5200,"Americas",01,"Passenger ships",280230,,
2020,5210,"Northern America",00,"All ships",350434,,
2020,5210,"Northern America",02,"Liquid bulk carriers",24600,,
2020,5210,"Northern America",07,"Liquefied petroleum gas carriers",2367,,
2020,5210,"Northern America",08,"Liquefied natural gas carriers",859,,
2020,5210,"Northern America",05,"Dry bulk carriers",27236,,
2020,5210,"Northern America",04,"Dry breakbulk carriers",9921,,
2020,5210,"Northern America",06,"Roll-on/ roll-off ships",10344,,
2020,5210,"Northern America",03,"Container ships",22078,,
2020,5210,"Northern America",01,"Passenger ships",253029,,
2020,5220,"Latin America and the Caribbean",00,"All ships",145262,,
2020,5220,"Latin America and the Caribbean",02,"Liquid bulk carriers",30352,,
2020,5220,"Latin America and the Caribbean",07,"Liquefied petroleum gas carriers",3124,,
2020,5220,"Latin America and the Caribbean",08,"Liquefied natural gas carriers",395,,
2020,5220,"Latin America and the Caribbean",05,"Dry bulk carriers",23833,,
2020,5220,"Latin America and the Caribbean",04,"Dry breakbulk carriers",15009,,
2020,5220,"Latin America and the Caribbean",06,"Roll-on/ roll-off ships",6378,,
2020,5220,"Latin America and the Caribbean",03,"Container ships",38970,,
2020,5220,"Latin America and the Caribbean",01,"Passenger ships",27201,,
2020,5221,"Caribbean",00,"All ships",27090,,
2020,5221,"Caribbean",02,"Liquid bulk carriers",4700,,
2020,5221,"Caribbean",07,"Liquefied petroleum gas carriers",674,,
2020,5221,"Caribbean",08,"Liquefied natural gas carriers",202,,
2020,5221,"Caribbean",05,"Dry bulk carriers",1129,,
2020,5221,"Caribbean",04,"Dry breakbulk carriers",5046,,
2020,5221,"Caribbean",06,"Roll-on/ roll-off ships",1224,,
2020,5221,"Caribbean",03,"Container ships",7606,,
2020,5221,"Caribbean",01,"Passenger ships",6509,,
2020,5222,"Central America",00,"All ships",34071,,
2020,5222,"Central America",02,"Liquid bulk carriers",8418,,
2020,5222,"Central America",07,"Liquefied petroleum gas carriers",633,,
2020,5222,"Central America",08,"Liquefied natural gas carriers",28,,
2020,5222,"Central America",05,"Dry bulk carriers",3634,,
2020,5222,"Central America",04,"Dry breakbulk carriers",2218,,
2020,5222,"Central America",06,"Roll-on/ roll-off ships",2941,,
2020,5222,"Central America",03,"Container ships",13058,,
2020,5222,"Central America",01,"Passenger ships",3141,,
2020,5223,"South America",00,"All ships",84101,,
2020,5223,"South America",02,"Liquid bulk carriers",17234,,
2020,5223,"South America",07,"Liquefied petroleum gas carriers",1817,,
2020,5223,"South America",08,"Liquefied natural gas carriers",165,,
2020,5223,"South America",05,"Dry bulk carriers",19070,,
2020,5223,"South America",04,"Dry breakbulk carriers",7745,,
2020,5223,"South America",06,"Roll-on/ roll-off ships",2213,,
2020,5223,"South America",03,"Container ships",18306,,
2020,5223,"South America",01,"Passenger ships",17551,,
2020,5300,"Asia",00,"All ships",1292554,,
2020,5300,"Asia",02,"Liquid bulk carriers",238723,,
2020,5300,"Asia",07,"Liquefied petroleum gas carriers",31219,,
2020,5300,"Asia",08,"Liquefied natural gas carriers",6763,,
2020,5300,"Asia",05,"Dry bulk carriers",149496,,
2020,5300,"Asia",04,"Dry breakbulk carriers",151940,,
2020,5300,"Asia",06,"Roll-on/ roll-off ships",60524,,
2020,5300,"Asia",03,"Container ships",278872,,
2020,5300,"Asia",01,"Passenger ships",375017,,
2020,5310,"Central Asia",00,"All ships",3193,,
2020,5310,"Central Asia",02,"Liquid bulk carriers",976,,
2020,5310,"Central Asia",07,"Liquefied petroleum gas carriers",,,"Not available or not separately reported"
2020,5310,"Central Asia",08,"Liquefied natural gas carriers",,,"Not available or not separately reported"
2020,5310,"Central Asia",05,"Dry bulk carriers",,,"Not available or not separately reported"
2020,5310,"Central Asia",04,"Dry breakbulk carriers",1490,,
2020,5310,"Central Asia",06,"Roll-on/ roll-off ships",353,,
2020,5310,"Central Asia",03,"Container ships",,,"Not available or not separately reported"
2020,5310,"Central Asia",01,"Passenger ships",374,,
2020,5330,"Eastern Asia",00,"All ships",648199,,
2020,5330,"Eastern Asia",02,"Liquid bulk carriers",114986,,
2020,5330,"Eastern Asia",07,"Liquefied petroleum gas carriers",18377,,
2020,5330,"Eastern Asia",08,"Liquefied natural gas carriers",3891,,
2020,5330,"Eastern Asia",05,"Dry bulk carriers",107193,,
2020,5330,"Eastern Asia",04,"Dry breakbulk carriers",74333,,
2020,5330,"Eastern Asia",06,"Roll-on/ roll-off ships",42969,,
2020,5330,"Eastern Asia",03,"Container ships",162430,,
2020,5330,"Eastern Asia",01,"Passenger ships",124020,,
2020,5350,"South-eastern Asia",00,"All ships",344542,,
2020,5350,"South-eastern Asia",02,"Liquid bulk carriers",81117,,
2020,5350,"South-eastern Asia",07,"Liquefied petroleum gas carriers",8568,,
2020,5350,"South-eastern Asia",08,"Liquefied natural gas carriers",839,,
2020,5350,"South-eastern Asia",05,"Dry bulk carriers",18222,,
2020,5350,"South-eastern Asia",04,"Dry breakbulk carriers",36638,,
2020,5350,"South-eastern Asia",06,"Roll-on/ roll-off ships",7859,,
2020,5350,"South-eastern Asia",03,"Container ships",70424,,
2020,5350,"South-eastern Asia",01,"Passenger ships",120875,,
2020,5320,"Southern Asia",00,"All ships",54244,,
2020,5320,"Southern Asia",02,"Liquid bulk carriers",12064,,
2020,5320,"Southern Asia",07,"Liquefied petroleum gas carriers",2006,,
2020,5320,"Southern Asia",08,"Liquefied natural gas carriers",514,,
2020,5320,"Southern Asia",05,"Dry bulk carriers",12018,,
2020,5320,"Southern Asia",04,"Dry breakbulk carriers",10973,,
2020,5320,"Southern Asia",06,"Roll-on/ roll-off ships",631,,
2020,5320,"Southern Asia",03,"Container ships",14531,,
2020,5320,"Southern Asia",01,"Passenger ships",1507,,
2020,5340,"Western Asia",00,"All ships",242376,,
2020,5340,"Western Asia",02,"Liquid bulk carriers",29580,,
2020,5340,"Western Asia",07,"Liquefied petroleum gas carriers",2268,,
2020,5340,"Western Asia",08,"Liquefied natural gas carriers",1519,,
2020,5340,"Western Asia",05,"Dry bulk carriers",12063,,
2020,5340,"Western Asia",04,"Dry breakbulk carriers",28506,,
2020,5340,"Western Asia",06,"Roll-on/ roll-off ships",8712,,
2020,5340,"Western Asia",03,"Container ships",31487,,
2020,5340,"Western Asia",01,"Passenger ships",128241,,
2020,5400,"Europe",00,"All ships",1950851,,
2020,5400,"Europe",02,"Liquid bulk carriers",176397,,
2020,5400,"Europe",07,"Liquefied petroleum gas carriers",13099,,
2020,5400,"Europe",08,"Liquefied natural gas carriers",2486,,
